Account ID,Account Name,Account Owned By,Account Type,Address,Billing City,Billing Region,Billing State,Close Date,Closed,Created Date,Current Quarter?,Days Left before EOQ,Hide Dates,Industry,Opportunity ID,Opportunity Name,Opportunity Type,Opportunity Type Filter,Product Name,Product Name Filter,Stage,Today,Won,Zip Code,Amount,Customer Count,Discount Granted,Latitude,Longitude,Number of Records,Opportunity Quantity,Sales,Software Sold,Transactions,Unit Price,Weekly Sales,Account Owned By,Close Date,Opportunity Type,Product Name,Today,Current Quarter Quota,Number of Records,Quota
001i0000008rFlFAAU,Egestas Limited,Kevin Gibson,Gold,"650 W Cypress St, Kennett Square, PA 19348",Kennett Square,Northeast,Pennsylvania,5/26/2013,TRUE,5/18/2013,Other Quarters,31,TRUE,Computer Hardware,006i0000001vuQCAAY,Egestas Limited vuQCAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,19348,148992,1,4.00%,39.843873,-75.724286,1,194,$149K,194,1,800,"$148,992.00 ",Jesse Alexander,6/30/2015,Maintenance,MOL Standard,5/30/2015,$0.0M,1,12698.22
001i0000008rFUQAA2,Aliquam Enim Nec Limited,Maria Porter,Gold,"201 E Vine St, Salisbury, MD 21804-5515",Salisbury,Northeast,Maryland,5/28/2013,TRUE,5/27/2013,Other Quarters,31,TRUE,Telecommunication,006i0000001vuRmAAI,Aliquam Enim Nec Limited vuRmAAI  MOL Standard Services,Services,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,21804,6048,1,28.00%,38.361847,-75.596051,1,12,$6K,0,1,700,"$6,048.00 ",Joe Ford,6/30/2015,Maintenance,MOL Standard,5/30/2015,$0.0M,1,2419.2
001i0000008rFWNAA2,Urna Justo Faucibus Foundation,Kevin Gibson,Other,"1774 Sullivan Trl RR 1po Box 185, Tannersville, PA 18372-7893",Tannersville,Northeast,Pennsylvania,5/28/2013,TRUE,5/22/2013,Other Quarters,31,TRUE,Manufacturing,006i0000001vuR6AAI,Urna Justo Faucibus Foundation vuR6AAI  MOL Mobile Software,Software,0,MOL Mobile,0,Closed Won,5/30/2015,TRUE,18372,26244,1,19.00%,41.048044,-75.316372,1,36,$26K,36,1,900,"$26,244.00 ",Julie Owens,6/30/2015,Maintenance,MOL Standard,5/30/2015,$0.0M,1,764.94
001i0000008rFpPAAU,Sem Elit Pharetra Industries,Jamie Data,Gold,"678 Roosevelt Trl, Naples, ME 04055-5335",Naples,Northeast,Maine,5/29/2013,TRUE,5/22/2013,Other Quarters,31,TRUE,Computer Hardware,006i0000001vuR0AAI,Sem Elit Pharetra Industries vuR0AAI  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,4055,1148,1,18.00%,43.992308,-70.653541,1,2,$0K,0,0,700,$0.00 ,Kevin Gibson,6/30/2015,Maintenance,MOL Standard,5/30/2015,$0.0M,1,1981.98
001i0000008rG00AAE,Sed Id Risus Limited,Deepak Ramirez,Gold,"302 SW Maple St, Ankeny, IA 50023-2915",Ankeny,Midwest,Iowa,5/31/2013,TRUE,6/2/2013,Other Quarters,31,TRUE,Services,006i0000001vuSgAAI,Sed Id Risus Limited vuSgAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,50023,12848,1,27.00%,41.729437,-93.60883,1,22,$13K,22,1,800,"$12,848.00 ",Keyur Cruz,6/30/2015,Maintenance,MOL Standard,5/30/2015,$0.0M,1,6030.1
001i0000008rFvYAAU,Ut LLC,Jason Washington,Gold,"4187 Plank Rd, Fredericksburg, VA 22407-4896",Fredericksburg,Southeast,Virginia,5/31/2013,TRUE,5/28/2013,Other Quarters,31,TRUE,Financial Services,006i0000001vuRwAAI,Ut LLC vuRwAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,22407,2560,1,20.00%,38.290232,-77.535923,1,4,$3K,4,1,800,"$2,560.00 ",Maria Porter,6/30/2015,Maintenance,MOL Standard,5/30/2015,$0.0M,1,972
001i0000008rFxgAAE,Facilisis Non LLP,Deepak Ramirez,Gold,"309 Court Ave Ste 100, Des Moines, IA 50309-2230",Des Moines,Midwest,Iowa,6/1/2013,TRUE,6/3/2013,Other Quarters,31,TRUE,Manufacturing,006i0000001vuSrAAI,Facilisis Non LLP vuSrAAI  MOL Standard Maintenance,Maintenance,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,50309,199.2,1,17.00%,41.585643,-93.620881,1,2,$0K,0,0,120,$0.00 ,Tara Wang,6/30/2015,Maintenance,MOL Standard,5/30/2015,$0.1M,1,52617.24
001i0000008rFznAAE,Tellus Eu Augue Incorporated,Kevin Gibson,Gold,"34 N Cherry Ln, York, PA 17401-5306",York,Northeast,Pennsylvania,6/1/2013,TRUE,5/25/2013,Other Quarters,31,TRUE,Financial Services,006i0000001vuRMAAY,Tellus Eu Augue Incorporated vuRMAAY  MOL Standard Maintenance,Maintenance,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,17401,928.8,1,14.00%,39.962904,-76.729335,1,9,$1K,0,1,120,$928.80 ,Dennis Watson,6/30/2015,Services,MOL Mobile,5/30/2015,$0.0M,1,3917.16
001i0000008rG1uAAE,Ut Dolor Industries,Deepak Ramirez,Gold,"1514 Walnut St, Des Moines, IA 50309-3420",Des Moines,Midwest,Iowa,6/2/2013,TRUE,6/4/2013,Other Quarters,31,TRUE,Manufacturing,006i0000001vuT2AAI,Ut Dolor Industries vuT2AAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,50309,137600,1,14.00%,41.583013,-93.637015,1,200,$0K,200,0,800,$0.00 ,Elissa Sanders,6/30/2015,Services,MOL Mobile,5/30/2015,$0.0M,1,15937.02
001i0000008rCZUAA2,Mauris Vestibulum LLP,Maria Porter,Gold,"12913 Ocean Gtwy, Ocean City, MD 21842-9505",Ocean City,Northeast,Maryland,6/2/2013,TRUE,5/27/2013,Other Quarters,31,TRUE,Recreation,006i0000001vuRnAAI,Mauris Vestibulum LLP vuRnAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,21842,2160,1,10.00%,38.335118,-75.09862,1,3,$0K,3,0,800,$0.00 ,Eric Barnes,6/30/2015,Services,MOL Mobile,5/30/2015,$0.0M,1,34193.28
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,6/3/2013,TRUE,5/31/2013,Other Quarters,31,TRUE,Recreation,006i0000001vuSCAAY,123 Warehousing vuSCAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,85544,265032,1,19.00%,34.382835,-111.453115,1,409,$0K,409,0,800,$0.00 ,Fred Jenkins,6/30/2015,Services,MOL Mobile,5/30/2015,$0.0M,1,22910.4
001i0000008rFe5AAE,KMA Power,Eric Barnes,Gold,"57100 Beaver Drive #4 Sunriver Village, Sunriver, OR 97707",Sunriver,West,Oregon,6/4/2013,TRUE,6/3/2013,Other Quarters,31,TRUE,Telecommunication,006i0000001vuSjAAI,KMA Power vuSjAAI  MOL Standard Maintenance,Maintenance,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,97707,306,1,15.00%,43.874625,-121.435768,1,3,$0K,0,0,120,$0.00 ,Jesse Alexander,6/30/2015,Services,MOL Mobile,5/30/2015,$0.0M,1,1975.68
001i0000008rF2zAAE,Vel Nisl Quisque LLC,Julie Owens,Gold,"4076 Albany Post Rd, Hyde Park, NY 12538-1934",Hyde Park,Northeast,New York,6/5/2013,TRUE,5/29/2013,Other Quarters,31,TRUE,Computer Software,006i0000001vuS2AAI,Vel Nisl Quisque LLC vuS2AAI  MOL Standard Maintenance,Maintenance,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,12538,1749.6,1,19.00%,41.769171,-73.929432,1,18,$0K,0,0,120,$0.00 ,Joe Ford,6/30/2015,Services,MOL Mobile,5/30/2015,$0.1M,1,66816
001i0000008rFtRAAU,Ac Turpis Egestas Limited,Jennifer Gonzales,Gold,"157 2nd Ave, Twin Falls, ID 83301",Twin Falls,West,Idaho,6/5/2013,TRUE,5/30/2013,Other Quarters,31,TRUE,Transportation,006i0000001vuS8AAI,Ac Turpis Egestas Limited vuS8AAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,83301,2624,1,18.00%,42.55571,-114.472287,1,4,$0K,4,0,800,$0.00 ,Dennis Watson,6/30/2015,Services,MOL Premium,5/30/2015,$0.0M,1,13243.2
001i0000008rGAEAA2,Orci Donec Nibh Incorporated,Jason Washington,Gold,"1291 University Ave, Morgantown, WV 26505-5450",Morgantown,Southeast,West Virginia,6/5/2013,TRUE,6/4/2013,Other Quarters,31,TRUE,Agriculture,006i0000001vuSzAAI,Orci Donec Nibh Incorporated vuSzAAI  MOL Standard Software,Services,0,MOL Premium,0,Closed Won,5/30/2015,TRUE,26505,8880,1,26.00%,39.63048,-79.958034,1,12,$9K,0,1,1000,"$8,880.00 ",Elissa Sanders,6/30/2015,Services,MOL Premium,5/30/2015,$0.0M,1,31508.4
001i0000008rFhdAAE,Rutrum Justo Praesent Consulting,Julie Owens,Gold,"237 Union St, Schenectady, NY 12305-1405",Schenectady,Northeast,New York,6/5/2013,TRUE,6/4/2013,Other Quarters,31,TRUE,Business Services,006i0000001vuSvAAI,Rutrum Justo Praesent Consulting vuSvAAI  MOL Standard Services,Services,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,12305,1764,1,16.00%,42.816577,-73.943131,1,3,$2K,0,1,700,"$1,764.00 ",Eric Barnes,6/30/2015,Services,MOL Premium,5/30/2015,$0.0M,1,1890
001i0000008rG5UAAU,Non PC,Keyur Cruz,Gold,"300 6th St, Calumet, MI 49913-1508",Calumet,Midwest,Michigan,6/6/2013,TRUE,6/2/2013,Other Quarters,31,TRUE,Financial Services,006i0000001vuSeAAI,Non PC vuSeAAI  MOL Standard Maintenance,Maintenance,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,49913,2401.2,1,13.00%,47.246483,-88.453537,1,23,$2K,0,1,120,"$2,401.20 ",Jennifer Gonzales,6/30/2015,Services,MOL Premium,5/30/2015,$0.0M,1,8178
001i0000008rGBhAAM,Erat Semper Rutrum PC,Jason Washington,Gold,"5135 South East Side Hwy, Elkton, VA 22827-3469",Elkton,Southeast,Virginia,6/6/2013,TRUE,6/3/2013,Other Quarters,31,TRUE,Healthcare,006i0000001vuSkAAI,Erat Semper Rutrum PC vuSkAAI  MOL Standard Services,Services,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,22827,107254,1,6.00%,38.356888,-78.676569,1,163,$107K,0,1,700,"$107,254.00 ",Jesse Alexander,6/30/2015,Services,MOL Premium,5/30/2015,$0.0M,1,10800
001i0000008rG2UAAU,Nec Euismod Corporation,Deepak Ramirez,Gold,"200 10th St, Des Moines, IA 50309-3609",Des Moines,Midwest,Iowa,6/7/2013,TRUE,6/9/2013,Other Quarters,31,TRUE,Hospitality,006i0000001vuU8AAI,Nec Euismod Corporation vuU8AAI  MOL Standard Maintenance,Maintenance,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,50309,604.8,1,16.00%,41.584066,-93.629609,1,6,$0K,0,0,120,$0.00 ,Julie Owens,6/30/2015,Services,MOL Premium,5/30/2015,$0.0M,1,920
001i0000008rCZqAAM,Dui Lectus Rutrum Foundation,Dennis Watson,Gold,"441 Catawba Ave, Put-In-Bay, OH 43456",Put-In-Bay,Midwest,Ohio,6/7/2013,TRUE,5/30/2013,Other Quarters,31,TRUE,Insurance,006i0000001vuS9AAI,Dui Lectus Rutrum Foundation vuS9AAI  MOL Standard Maintenance,Maintenance,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,43456,2511.6,1,9.00%,41.652955,-82.81965,1,23,$3K,0,1,120,"$2,511.60 ",Kevin Gibson,6/30/2015,Services,MOL Premium,5/30/2015,$0.0M,1,23603.4
001i0000008rF6iAAE,Sapien Limited,Dennis Watson,Gold,"639 Conner St, Noblesville, IN 46060-2532",Noblesville,Midwest,Indiana,6/7/2013,TRUE,6/5/2013,Other Quarters,31,TRUE,Publishing,006i0000001vuTFAAY,Sapien Limited vuTFAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,46060,2016,1,16.00%,40.045333,-86.015492,1,3,$2K,3,1,800,"$2,016.00 ",Keyur Cruz,6/30/2015,Services,MOL Premium,5/30/2015,$0.0M,1,41493.2
001i0000008rCa9AAE,At Egestas LLP,Maria Porter,Gold,"5509 Coastal Hwy, Ocean City, MD 21842-3144",Ocean City,Northeast,Maryland,6/8/2013,TRUE,6/1/2013,Other Quarters,31,TRUE,Computer Hardware,006i0000001vuSSAAY,At Egestas LLP vuSSAAY  MOL Standard Services,Services,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,21842,7553,1,17.00%,38.38021,-75.068663,1,13,$8K,0,1,700,"$7,553.00 ",Tara Wang,6/30/2015,Services,MOL Premium,5/30/2015,$0.0M,1,6006
001i0000008rFe9AAE,Aliquam Erat Volutpat LLP,Kevin Gibson,Gold,"10 Sherman St, Pittsburgh, PA 15209",Pittsburgh,Northeast,Pennsylvania,6/9/2013,TRUE,6/1/2013,Other Quarters,31,TRUE,Technology,006i0000001vuSOAAY,Aliquam Erat Volutpat LLP vuSOAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,15209,624,1,22.00%,40.47886,-79.971985,1,1,$0K,1,0,800,$0.00 ,David Ward,6/30/2015,Services,MOL Standard,5/30/2015,$0.1M,1,60427.29
001i0000008rFwpAAE,Lorem Vitae Consulting,Jason Washington,Gold,"2461 Rockfish Valley Hwy, Nellysford, VA 22958-2306",Nellysford,Southeast,Virginia,6/11/2013,TRUE,6/4/2013,Other Quarters,31,TRUE,Financial Services,006i0000001vuT1AAI,Lorem Vitae Consulting vuT1AAI  MOL Standard Services,Services,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,22958,1120,1,20.00%,37.887455,-78.879557,1,2,$1K,0,1,700,"$1,120.00 ",Deepak Ramirez,6/30/2015,Services,MOL Standard,5/30/2015,$0.0M,1,30347.52
001i0000008rCaWAAU,Amet Consectetuer Ltd,Jason Washington,Gold,"3321 Dill Smith Dr Bowman Center, Fredericksburg, VA 22408-7319",Fredericksburg,Southeast,Virginia,6/11/2013,TRUE,6/3/2013,Other Quarters,31,TRUE,Financial Services,006i0000001vuSpAAI,Amet Consectetuer Ltd vuSpAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,22408,11160,1,7.00%,38.303184,-77.46054,1,15,$11K,15,1,800,"$11,160.00 ",Dennis Watson,6/30/2015,Services,MOL Standard,5/30/2015,$0.0M,1,5851.44
001i0000008rFq7AAE,Quis Lectus Nullam Limited,Joe Ford,Gold,"130 N Depot St, Boone, NC 28607-3603",Boone,Southeast,North Carolina,6/12/2013,TRUE,6/9/2013,Other Quarters,31,TRUE,Healthcare,006i0000001vuU3AAI,Quis Lectus Nullam Limited vuU3AAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,28607,53136,1,19.00%,36.219076,-81.683544,1,82,$53K,82,1,800,"$53,136.00 ",Elissa Sanders,6/30/2015,Services,MOL Standard,5/30/2015,$0.1M,1,124891.13
001i0000008rG2sAAE,Cursus Nunc Mauris Ltd,Jamie Data,Gold,"416 Main St, Rockland, ME 04841-3345",Rockland,Northeast,Maine,6/14/2013,TRUE,6/14/2013,Other Quarters,31,TRUE,Insurance,006i0000001vuUwAAI,Cursus Nunc Mauris Ltd vuUwAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,4841,4648,1,17.00%,44.104694,-69.109495,1,7,$5K,7,1,800,"$4,648.00 ",Eric Barnes,6/30/2015,Services,MOL Standard,5/30/2015,$0.0M,1,20714.4
001i0000008rG1JAAU,At Libero PC,Deepak Ramirez,Gold,"332 E Main St, Ottumwa, IA 52501-3041",Ottumwa,Midwest,Iowa,6/15/2013,TRUE,6/17/2013,Other Quarters,31,TRUE,Telecommunication,006i0000001vuVWAAY,At Libero PC vuVWAAY  MOL Mobile Software,Software,0,MOL Mobile,0,Closed Lost,5/30/2015,FALSE,52501,756,1,16.00%,41.015449,-92.409518,1,1,$0K,1,0,900,$0.00 ,Fred Jenkins,6/30/2015,Services,MOL Standard,5/30/2015,$0.0M,1,30794.4
001i0000008rG5vAAE,Convallis Ante Corp.,Deepak Ramirez,Gold,"11 Benton Ave E, Albia, IA 52531-2032",Albia,Midwest,Iowa,6/15/2013,TRUE,6/17/2013,Other Quarters,31,TRUE,Healthcare,006i0000001vuVbAAI,Convallis Ante Corp. vuVbAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,52531,1296,1,19.00%,41.027131,-92.807795,1,2,$0K,2,0,800,$0.00 ,Greg Long,6/30/2015,Services,MOL Standard,5/30/2015,$0.0M,1,1076.04
001i0000008rEjnAAE,Nunc Id Enim Associates,Deepak Ramirez,Gold,"123 A St, Mc Gregor, IA 52157-7702",Mc Gregor,Midwest,Iowa,6/15/2013,TRUE,6/17/2013,Other Quarters,31,TRUE,Healthcare,006i0000001vuVuAAI,Nunc Id Enim Associates vuVuAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,52157,7904,1,24.00%,43.02452,-91.174843,1,13,$0K,13,0,800,$0.00 ,Jamie Data,6/30/2015,Services,MOL Standard,5/30/2015,$0.1M,1,54248.04
001i0000008rFj5AAE,Nec Mollis Foundation,Deepak Ramirez,Gold,"723 Avenue H # 725, Fort Madison, IA 52627-2935",Fort Madison,Midwest,Iowa,6/15/2013,TRUE,6/17/2013,Other Quarters,31,TRUE,Healthcare,006i0000001vuVtAAI,Nec Mollis Foundation vuVtAAI  MOL Standard Services,Services,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,52627,1246,1,11.00%,40.630369,-91.310755,1,2,$1K,0,1,700,"$1,246.00 ",Jason Washington,6/30/2015,Services,MOL Standard,5/30/2015,$0.0M,1,15589.42
001i0000008rFuqAAE,Sample Company,Julie Owens,Gold,"411 Route 3, Plattsburgh, NY 12901",Plattsburgh,Northeast,New York,6/15/2013,TRUE,6/15/2013,Other Quarters,31,TRUE,Business Services,006i0000001vuUyAAI,Sample Company vuUyAAI  MOL Standard Services,Services,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,12901,1743,1,17.00%,44.695876,-73.488517,1,3,$2K,0,1,700,"$1,743.00 ",Jennifer Gonzales,6/30/2015,Services,MOL Standard,5/30/2015,$0.0M,1,9074.66
001i0000008rEKQAA2,Pretium Neque Morbi Inc.,Julie Owens,Gold,"175 Main St, Oneonta, NY 13820",Oneonta,Northeast,New York,6/15/2013,TRUE,6/15/2013,Other Quarters,31,TRUE,Manufacturing,006i0000001vuUzAAI,Pretium Neque Morbi Inc. vuUzAAI  MOL Standard Services,Services,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,13820,1344,1,4.00%,42.453703,-75.062544,1,2,$1K,0,1,700,"$1,344.00 ",Jesse Alexander,6/30/2015,Services,MOL Standard,5/30/2015,$0.0M,1,35597.45
001i0000008rFhdAAE,Rutrum Justo Praesent Consulting,Julie Owens,Gold,"237 Union St, Schenectady, NY 12305-1405",Schenectady,Northeast,New York,6/16/2013,TRUE,6/15/2013,Other Quarters,31,TRUE,Business Services,006i0000001vuV3AAI,Rutrum Justo Praesent Consulting vuV3AAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,12305,704,1,12.00%,42.816577,-73.943131,1,1,$0K,1,0,800,$0.00 ,Joe Ford,6/30/2015,Services,MOL Standard,5/30/2015,$1.0M,1,992514.6
001i0000008rFvXAAU,Duis Corporation,Joe Ford,Gold,"345 S Elm St, Greensboro, NC 27401-2603",Greensboro,Southeast,North Carolina,6/16/2013,TRUE,6/9/2013,Other Quarters,31,TRUE,Retail,006i0000001vuU1AAI,Duis Corporation vuU1AAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,27401,4816,1,14.00%,36.068642,-79.790336,1,7,$0K,7,0,800,$0.00 ,Julie Owens,6/30/2015,Services,MOL Standard,5/30/2015,$0.1M,1,133065.8
001i0000008rCcWAAU,Multimodous Ventures,Jesse Alexander,Gold,"7700 West Madison, Forest Park, IL 60130",Forest Park,Midwest,Illinois,6/16/2013,TRUE,6/13/2013,Other Quarters,31,TRUE,Business Services,006i0000001vuUsAAI,Multimodous Ventures vuUsAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,60130,5400,1,25.00%,41.879132,-87.817123,1,9,$5K,9,1,800,"$5,400.00 ",Keyur Cruz,6/30/2015,Services,MOL Standard,5/30/2015,$0.1M,1,80510.64
001i0000008rG6mAAE,Blandit Nam LLC,Deepak Ramirez,Gold,"613 S 2nd St, Milwaukee, WI 53204-1616",Milwaukee,Midwest,Wisconsin,6/17/2013,TRUE,6/19/2013,Other Quarters,31,TRUE,Technology,006i0000001vuWcAAI,Blandit Nam LLC vuWcAAI  MOL Standard Services,Services,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,53204,4312,1,23.00%,43.024897,-87.913026,1,8,$4K,0,1,700,"$4,312.00 ",Tara Wang,6/30/2015,Services,MOL Standard,5/30/2015,$0.0M,1,3635.8
001i0000008rFwmAAE,Aenean Eget Magna Foundation,Greg Long,Gold,"140 E Washington St PO Box 8111, Athens, GA 30601-2747",Athens,Southeast,Georgia,6/17/2013,TRUE,6/16/2013,Other Quarters,31,TRUE,Wholesale,006i0000001vuVNAAY,Aenean Eget Magna Foundation vuVNAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,30601,1280,1,20.00%,33.958886,-83.376666,1,2,$1K,2,1,800,"$1,280.00 ",Deepak Ramirez,6/30/2015,Software,MOL Mobile,5/30/2015,$0.1M,1,63423.18
001i0000008rFZlAAM,In Faucibus Consulting,Jason Washington,Gold,"3500 Emerson Ave, Parkersburg, WV 26104-1806",Parkersburg,Southeast,West Virginia,6/18/2013,TRUE,6/12/2013,Other Quarters,31,TRUE,Computer Hardware,006i0000001vuUjAAI,In Faucibus Consulting vuUjAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,26104,43920,1,10.00%,39.287467,-81.532968,1,61,$0K,61,0,800,$0.00 ,Dennis Watson,6/30/2015,Software,MOL Mobile,5/30/2015,$0.1M,1,58208.4
001i0000008rG5UAAU,Non PC,Keyur Cruz,Gold,"300 6th St, Calumet, MI 49913-1508",Calumet,Midwest,Michigan,6/18/2013,TRUE,6/16/2013,Other Quarters,31,TRUE,Financial Services,006i0000001vuVQAAY,Non PC vuVQAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,49913,5760,1,10.00%,47.246483,-88.453537,1,8,$6K,8,1,800,"$5,760.00 ",Elissa Sanders,6/30/2015,Software,MOL Mobile,5/30/2015,$0.1M,1,50879.16
001i0000008rGCjAAM,Phasellus Libero Mauris Company,Greg Powell,Gold,"21 East St, Northfield, VT 05663-6719",Northfield,Northeast,Vermont,6/18/2013,TRUE,6/18/2013,Other Quarters,31,TRUE,Construction,006i0000001vuVyAAI,Phasellus Libero Mauris Company vuVyAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,5663,22496,1,26.00%,44.148919,-72.6556,1,38,$22K,38,1,800,"$22,496.00 ",Eric Barnes,6/30/2015,Software,MOL Mobile,5/30/2015,$0.4M,1,356098.68
001i0000008rFDYAA2,Commodo LLC,Julie Owens,Gold,"21 2nd St, Athens, NY 12015-1327",Athens,Northeast,New York,6/18/2013,TRUE,6/10/2013,Other Quarters,31,TRUE,Retail,006i0000001vuU9AAI,Commodo LLC vuU9AAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,12015,12920,1,5.00%,42.260511,-73.809683,1,17,$13K,17,1,800,"$12,920.00 ",Fred Jenkins,6/30/2015,Software,MOL Mobile,5/30/2015,$0.0M,1,9354.42
001i0000008rFggAAE,Amet Corp.,Joe Ford,Gold,"675 Merrimon Ave, Asheville, NC 28804-3541",Asheville,Southeast,North Carolina,6/19/2013,TRUE,6/17/2013,Other Quarters,31,TRUE,Manufacturing,006i0000001vuVlAAI,Amet Corp. vuVlAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,28804,58032,1,7.00%,35.622131,-82.553603,1,78,$58K,78,1,800,"$58,032.00 ",Jamie Data,6/30/2015,Software,MOL Mobile,5/30/2015,$0.0M,1,19781.28
001i0000008rE3QAAU,Fermentum Metus Consulting,Deepak Ramirez,Gold,"2011 S 1st St, Milwaukee, WI 53207-1101",Milwaukee,Midwest,Wisconsin,6/20/2013,TRUE,6/22/2013,Other Quarters,31,TRUE,Technology,006i0000001vuX1AAI,Fermentum Metus Consulting vuX1AAI  MOL Standard Software,Maintenance,0,MOL Premium,0,Closed Won,5/30/2015,TRUE,53207,297,1,1.00%,43.007708,-87.9115,1,2,$0K,0,1,150,$297.00 ,Jason Stoltz,6/30/2015,Software,MOL Mobile,5/30/2015,$0.0M,1,17390.16
001i0000008rG4CAAU,Euismod Ac Fermentum Ltd,Greg Powell,Gold,"3378 White Mountain Hwy (Rt 16), North Conway, NH 03860-1518",North Conway,Northeast,New Hampshire,6/21/2013,TRUE,6/19/2013,Other Quarters,31,TRUE,Transportation,006i0000001vuWRAAY,Euismod Ac Fermentum Ltd vuWRAAY  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,3860,1400,1,0.00%,43.967258,-71.145436,1,2,$0K,0,0,700,$0.00 ,Jason Washington,6/30/2015,Software,MOL Mobile,5/30/2015,$0.0M,1,22318.56
001i0000008rEXSAA2,Duis Cursus Diam Incorporated,Kevin Gibson,Gold,"6 Center Sq, Hanover, PA 17331",Hanover,Northeast,Pennsylvania,6/21/2013,TRUE,6/19/2013,Other Quarters,31,TRUE,Healthcare,006i0000001vuWMAAY,Duis Cursus Diam Incorporated vuWMAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,17331,768,1,4.00%,39.800728,-76.983343,1,1,$0K,1,0,800,$0.00 ,Jennifer Gonzales,6/30/2015,Software,MOL Mobile,5/30/2015,$0.0M,1,12700.8
001i0000008rE4DAAU,Phasellus At Incorporated,Deepak Ramirez,Gold,"3825 S Kinnickinnic Ave, Saint Francis, WI 53235-4225",Saint Francis,Midwest,Wisconsin,6/21/2013,TRUE,6/23/2013,Other Quarters,31,TRUE,Technology,006i0000001vuXQAAY,Phasellus At Incorporated vuXQAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,53235,3008,1,6.00%,42.974071,-87.875862,1,4,$3K,4,1,800,"$3,008.00 ",Jesse Alexander,6/30/2015,Software,MOL Mobile,5/30/2015,$0.0M,1,8581.68
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,6/22/2013,TRUE,6/18/2013,Other Quarters,31,TRUE,Recreation,006i0000001vuVxAAI,123 Warehousing vuVxAAI  MOL Standard Maintenance,Maintenance,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,85544,426,1,29.00%,34.382835,-111.453115,1,5,$0K,0,0,120,$0.00 ,Joe Ford,6/30/2015,Software,MOL Mobile,5/30/2015,$0.0M,1,5250.96
